DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
8 April 2019 05:45,3338,-,All Island
8 April 2019 06:00,3447,-,All Island
8 April 2019 06:15,3644,-,All Island
8 April 2019 06:30,3732,-,All Island
8 April 2019 06:45,3861,-,All Island
8 April 2019 07:00,4081,-,All Island
8 April 2019 07:15,4364,-,All Island
8 April 2019 07:30,4533,-,All Island
8 April 2019 07:45,4705,-,All Island
8 April 2019 08:00,4838,-,All Island
8 April 2019 08:15,4976,-,All Island
8 April 2019 08:30,4994,-,All Island
8 April 2019 08:45,5027,-,All Island
8 April 2019 09:00,5058,-,All Island
8 April 2019 09:15,5082,-,All Island
8 April 2019 09:30,5101,-,All Island
8 April 2019 09:45,5117,-,All Island
8 April 2019 10:00,5100,-,All Island
8 April 2019 10:15,5070,-,All Island
8 April 2019 10:30,5059,-,All Island
8 April 2019 10:45,5056,-,All Island
8 April 2019 11:00,5044,-,All Island
8 April 2019 11:15,5047,-,All Island
8 April 2019 11:30,5046,-,All Island
8 April 2019 11:45,5037,-,All Island
8 April 2019 12:00,5047,-,All Island
8 April 2019 12:15,5035,-,All Island
8 April 2019 12:30,5018,-,All Island
8 April 2019 12:45,5033,-,All Island
8 April 2019 13:00,4997,-,All Island
8 April 2019 13:15,4958,-,All Island
8 April 2019 13:30,4896,-,All Island
8 April 2019 13:45,4883,-,All Island
8 April 2019 14:00,4896,-,All Island
8 April 2019 14:15,4895,-,All Island
8 April 2019 14:30,4900,-,All Island
8 April 2019 14:45,4884,-,All Island
8 April 2019 15:00,4883,-,All Island
8 April 2019 15:15,4900,-,All Island
8 April 2019 15:30,4921,-,All Island
8 April 2019 15:45,4941,-,All Island
8 April 2019 16:00,4972,-,All Island
8 April 2019 16:15,5031,-,All Island
8 April 2019 16:30,5094,-,All Island
8 April 2019 16:45,5121,-,All Island
8 April 2019 17:00,5162,-,All Island
8 April 2019 17:15,5193,-,All Island
8 April 2019 17:30,5232,-,All Island
8 April 2019 17:45,5205,-,All Island
8 April 2019 18:00,5192,-,All Island
8 April 2019 18:15,5102,-,All Island
8 April 2019 18:30,5066,-,All Island
8 April 2019 18:45,5017,-,All Island
8 April 2019 19:00,5004,-,All Island
8 April 2019 19:15,4947,-,All Island
8 April 2019 19:30,4915,-,All Island
8 April 2019 19:45,4914,-,All Island
8 April 2019 20:00,4919,-,All Island
8 April 2019 20:15,4996,-,All Island
8 April 2019 20:30,5051,-,All Island
8 April 2019 20:45,5099,-,All Island
8 April 2019 21:00,5086,-,All Island
8 April 2019 21:15,4969,-,All Island
8 April 2019 21:30,4861,-,All Island
8 April 2019 21:45,4725,-,All Island
8 April 2019 22:00,4573,-,All Island
8 April 2019 22:15,4414,-,All Island
8 April 2019 22:30,4257,-,All Island
8 April 2019 22:45,4097,-,All Island
8 April 2019 23:00,3964,-,All Island
8 April 2019 23:15,3866,-,All Island
8 April 2019 23:30,3757,-,All Island
8 April 2019 23:45,3663,-,All Island
9 April 2019 00:00,3615,-,All Island
9 April 2019 00:15,3627,-,All Island
9 April 2019 00:30,3578,-,All Island
9 April 2019 00:45,3540,-,All Island
9 April 2019 01:00,3496,-,All Island
9 April 2019 01:15,3459,-,All Island
9 April 2019 01:30,3400,-,All Island
9 April 2019 01:45,3374,-,All Island
9 April 2019 02:00,3363,-,All Island
9 April 2019 02:15,3354,-,All Island
9 April 2019 02:30,3340,-,All Island
9 April 2019 02:45,3315,-,All Island
9 April 2019 03:00,3283,-,All Island
9 April 2019 03:15,3285,-,All Island
9 April 2019 03:30,3249,-,All Island
9 April 2019 03:45,3245,-,All Island
9 April 2019 04:00,3228,-,All Island
9 April 2019 04:15,3239,-,All Island
9 April 2019 04:30,3228,-,All Island
9 April 2019 04:45,3238,-,All Island
9 April 2019 05:00,3265,-,All Island
9 April 2019 05:15,3313,-,All Island
9 April 2019 05:30,3334,-,All Island
9 April 2019 05:45,3420,-,All Island
9 April 2019 06:00,3543,-,All Island
9 April 2019 06:15,3735,-,All Island
9 April 2019 06:30,3846,-,All Island
9 April 2019 06:45,3992,-,All Island
9 April 2019 07:00,4192,-,All Island
9 April 2019 07:15,4488,-,All Island
9 April 2019 07:30,4665,-,All Island
9 April 2019 07:45,4804,-,All Island
9 April 2019 08:00,4911,-,All Island
9 April 2019 08:15,5043,-,All Island
9 April 2019 08:30,5061,-,All Island
9 April 2019 08:45,5081,-,All Island
9 April 2019 09:00,5093,-,All Island
9 April 2019 09:15,5120,-,All Island
9 April 2019 09:30,5119,-,All Island
9 April 2019 09:45,5120,-,All Island
9 April 2019 10:00,5052,-,All Island
9 April 2019 10:15,5013,-,All Island
9 April 2019 10:30,5026,-,All Island
9 April 2019 10:45,5016,-,All Island
9 April 2019 11:00,5015,-,All Island
9 April 2019 11:15,5039,-,All Island
9 April 2019 11:30,5021,-,All Island
9 April 2019 11:45,5003,-,All Island
9 April 2019 12:00,4986,-,All Island
9 April 2019 12:15,5000,-,All Island
9 April 2019 12:30,5011,-,All Island
9 April 2019 12:45,4961,-,All Island
9 April 2019 13:00,4962,-,All Island
9 April 2019 13:15,4910,-,All Island
9 April 2019 13:30,4834,-,All Island
9 April 2019 13:45,4809,-,All Island
9 April 2019 14:00,4810,-,All Island
9 April 2019 14:15,4811,-,All Island
9 April 2019 14:30,4812,-,All Island
9 April 2019 14:45,4798,-,All Island
9 April 2019 15:00,4800,-,All Island
9 April 2019 15:15,4827,-,All Island
9 April 2019 15:30,4864,-,All Island
9 April 2019 15:45,4863,-,All Island
9 April 2019 16:00,4882,-,All Island
9 April 2019 16:15,4929,-,All Island
9 April 2019 16:30,4980,-,All Island
9 April 2019 16:45,5052,-,All Island
9 April 2019 17:00,5094,-,All Island
9 April 2019 17:15,5139,-,All Island
9 April 2019 17:30,5159,-,All Island
9 April 2019 17:45,5163,-,All Island
9 April 2019 18:00,5132,-,All Island
9 April 2019 18:15,5078,-,All Island
9 April 2019 18:30,5037,-,All Island
9 April 2019 18:45,4997,-,All Island
9 April 2019 19:00,4964,-,All Island
9 April 2019 19:15,4947,-,All Island
9 April 2019 19:30,4912,-,All Island
9 April 2019 19:45,4920,-,All Island
9 April 2019 20:00,4911,-,All Island
9 April 2019 20:15,4924,-,All Island
9 April 2019 20:30,5030,-,All Island
9 April 2019 20:45,5120,-,All Island
9 April 2019 21:00,5156,-,All Island
9 April 2019 21:15,5024,-,All Island
9 April 2019 21:30,4903,-,All Island
9 April 2019 21:45,4781,-,All Island
9 April 2019 22:00,4679,-,All Island
9 April 2019 22:15,4513,-,All Island
9 April 2019 22:30,4357,-,All Island
9 April 2019 22:45,4187,-,All Island
9 April 2019 23:00,4052,-,All Island
9 April 2019 23:15,3936,-,All Island
9 April 2019 23:30,3827,-,All Island
9 April 2019 23:45,3722,-,All Island
10 April 2019 00:00,3665,-,All Island
10 April 2019 00:15,3670,-,All Island
10 April 2019 00:30,3600,-,All Island
10 April 2019 00:45,3557,-,All Island
10 April 2019 01:00,3512,-,All Island
10 April 2019 01:15,3475,-,All Island
10 April 2019 01:30,3445,-,All Island
10 April 2019 01:45,3422,-,All Island
10 April 2019 02:00,3399,-,All Island
10 April 2019 02:15,3379,-,All Island
10 April 2019 02:30,3356,-,All Island
10 April 2019 02:45,3324,-,All Island
10 April 2019 03:00,3295,-,All Island
10 April 2019 03:15,3297,-,All Island
10 April 2019 03:30,3283,-,All Island
10 April 2019 03:45,3272,-,All Island
10 April 2019 04:00,3267,-,All Island
10 April 2019 04:15,3278,-,All Island
10 April 2019 04:30,3291,-,All Island
10 April 2019 04:45,3312,-,All Island
10 April 2019 05:00,3340,-,All Island
10 April 2019 05:15,3393,-,All Island
10 April 2019 05:30,3418,-,All Island
10 April 2019 05:45,3478,-,All Island
10 April 2019 06:00,3602,-,All Island
10 April 2019 06:15,3803,-,All Island
10 April 2019 06:30,3874,-,All Island
10 April 2019 06:45,4019,-,All Island
10 April 2019 07:00,4235,-,All Island
10 April 2019 07:15,4534,-,All Island
10 April 2019 07:30,4702,-,All Island
10 April 2019 07:45,4855,-,All Island
10 April 2019 08:00,4974,-,All Island
10 April 2019 08:15,5080,-,All Island
10 April 2019 08:30,5097,-,All Island
10 April 2019 08:45,5099,-,All Island
10 April 2019 09:00,5112,-,All Island
10 April 2019 09:15,5126,-,All Island
10 April 2019 09:30,5110,-,All Island
10 April 2019 09:45,5107,-,All Island
10 April 2019 10:00,5058,-,All Island
10 April 2019 10:15,5006,-,All Island
10 April 2019 10:30,4996,-,All Island
10 April 2019 10:45,4995,-,All Island
10 April 2019 11:00,4992,-,All Island
10 April 2019 11:15,4985,-,All Island
10 April 2019 11:30,4965,-,All Island
10 April 2019 11:45,4953,-,All Island
10 April 2019 12:00,4938,-,All Island
10 April 2019 12:15,4937,-,All Island
10 April 2019 12:30,4927,-,All Island
10 April 2019 12:45,4928,-,All Island
10 April 2019 13:00,4893,-,All Island
10 April 2019 13:15,4824,-,All Island
10 April 2019 13:30,4760,-,All Island
10 April 2019 13:45,4770,-,All Island
10 April 2019 14:00,4753,-,All Island
10 April 2019 14:15,4766,-,All Island
10 April 2019 14:30,4755,-,All Island
10 April 2019 14:45,4738,-,All Island
10 April 2019 15:00,4754,-,All Island
10 April 2019 15:15,4773,-,All Island
10 April 2019 15:30,4784,-,All Island
10 April 2019 15:45,4798,-,All Island
10 April 2019 16:00,4825,-,All Island
10 April 2019 16:15,4875,-,All Island
10 April 2019 16:30,4928,-,All Island
10 April 2019 16:45,4995,-,All Island
10 April 2019 17:00,5047,-,All Island
10 April 2019 17:15,5089,-,All Island
10 April 2019 17:30,5115,-,All Island
10 April 2019 17:45,5124,-,All Island
10 April 2019 18:00,5095,-,All Island
10 April 2019 18:15,5060,-,All Island
10 April 2019 18:30,5024,-,All Island
10 April 2019 18:45,4979,-,All Island
10 April 2019 19:00,4947,-,All Island
10 April 2019 19:15,4915,-,All Island
10 April 2019 19:30,4913,-,All Island
10 April 2019 19:45,4907,-,All Island
10 April 2019 20:00,4829,-,All Island
10 April 2019 20:15,4933,-,All Island
10 April 2019 20:30,5038,-,All Island
10 April 2019 20:45,5124,-,All Island
10 April 2019 21:00,5154,-,All Island
10 April 2019 21:15,5027,-,All Island
10 April 2019 21:30,4915,-,All Island
10 April 2019 21:45,4785,-,All Island
10 April 2019 22:00,4680,-,All Island
10 April 2019 22:15,4528,-,All Island
10 April 2019 22:30,4373,-,All Island
10 April 2019 22:45,4222,-,All Island
10 April 2019 23:00,4076,-,All Island
10 April 2019 23:15,3941,-,All Island
10 April 2019 23:30,3812,-,All Island
10 April 2019 23:45,3720,-,All Island
11 April 2019 00:00,3671,-,All Island
11 April 2019 00:15,3676,-,All Island
11 April 2019 00:30,3633,-,All Island
11 April 2019 00:45,3590,-,All Island
11 April 2019 01:00,3552,-,All Island
11 April 2019 01:15,3510,-,All Island
11 April 2019 01:30,3462,-,All Island
11 April 2019 01:45,3424,-,All Island
11 April 2019 02:00,3398,-,All Island
11 April 2019 02:15,3393,-,All Island
11 April 2019 02:30,3364,-,All Island
11 April 2019 02:45,3342,-,All Island
11 April 2019 03:00,3308,-,All Island
11 April 2019 03:15,3309,-,All Island
11 April 2019 03:30,3297,-,All Island
11 April 2019 03:45,3293,-,All Island
11 April 2019 04:00,3286,-,All Island
11 April 2019 04:15,3292,-,All Island
11 April 2019 04:30,3296,-,All Island
11 April 2019 04:45,3311,-,All Island
11 April 2019 05:00,3347,-,All Island
11 April 2019 05:15,3408,-,All Island
11 April 2019 05:30,3428,-,All Island
11 April 2019 05:45,3502,-,All Island
11 April 2019 06:00,3615,-,All Island
11 April 2019 06:15,3785,-,All Island
11 April 2019 06:30,3867,-,All Island
11 April 2019 06:45,4015,-,All Island
11 April 2019 07:00,4221,-,All Island
11 April 2019 07:15,4539,-,All Island
11 April 2019 07:30,4705,-,All Island
11 April 2019 07:45,4869,-,All Island
11 April 2019 08:00,5001,-,All Island
11 April 2019 08:15,5109,-,All Island
11 April 2019 08:30,5116,-,All Island
11 April 2019 08:45,5117,-,All Island
11 April 2019 09:00,5132,-,All Island
11 April 2019 09:15,5151,-,All Island
11 April 2019 09:30,5141,-,All Island
11 April 2019 09:45,5132,-,All Island
11 April 2019 10:00,5105,-,All Island
11 April 2019 10:15,5058,-,All Island
11 April 2019 10:30,5056,-,All Island
11 April 2019 10:45,5045,-,All Island
11 April 2019 11:00,5050,-,All Island
11 April 2019 11:15,5039,-,All Island
11 April 2019 11:30,5028,-,All Island
11 April 2019 11:45,5011,-,All Island
11 April 2019 12:00,5013,-,All Island
11 April 2019 12:15,5008,-,All Island
11 April 2019 12:30,5003,-,All Island
11 April 2019 12:45,4993,-,All Island
11 April 2019 13:00,4968,-,All Island
11 April 2019 13:15,4930,-,All Island
11 April 2019 13:30,4855,-,All Island
11 April 2019 13:45,4873,-,All Island
11 April 2019 14:00,4864,-,All Island
11 April 2019 14:15,4868,-,All Island
11 April 2019 14:30,4856,-,All Island
11 April 2019 14:45,4847,-,All Island
11 April 2019 15:00,4835,-,All Island
11 April 2019 15:15,4857,-,All Island
11 April 2019 15:30,4893,-,All Island
11 April 2019 15:45,4916,-,All Island
11 April 2019 16:00,4933,-,All Island
11 April 2019 16:15,4984,-,All Island
11 April 2019 16:30,5035,-,All Island
11 April 2019 16:45,5080,-,All Island
11 April 2019 17:00,5118,-,All Island
11 April 2019 17:15,5159,-,All Island
11 April 2019 17:30,5187,-,All Island
11 April 2019 17:45,5198,-,All Island
11 April 2019 18:00,5180,-,All Island
11 April 2019 18:15,5155,-,All Island
11 April 2019 18:30,5112,-,All Island
11 April 2019 18:45,5079,-,All Island
11 April 2019 19:00,5037,-,All Island
11 April 2019 19:15,4997,-,All Island
11 April 2019 19:30,4977,-,All Island
11 April 2019 19:45,4959,-,All Island
11 April 2019 20:00,4926,-,All Island
11 April 2019 20:15,4959,-,All Island
11 April 2019 20:30,5045,-,All Island
11 April 2019 20:45,5121,-,All Island
11 April 2019 21:00,5113,-,All Island
11 April 2019 21:15,5009,-,All Island
11 April 2019 21:30,4894,-,All Island
11 April 2019 21:45,4773,-,All Island
11 April 2019 22:00,4659,-,All Island
11 April 2019 22:15,4493,-,All Island
11 April 2019 22:30,4344,-,All Island
11 April 2019 22:45,4202,-,All Island
11 April 2019 23:00,4058,-,All Island
11 April 2019 23:15,3930,-,All Island
11 April 2019 23:30,3831,-,All Island
11 April 2019 23:45,3739,-,All Island
12 April 2019 00:00,3685,-,All Island
12 April 2019 00:15,3677,-,All Island
12 April 2019 00:30,3614,-,All Island
12 April 2019 00:45,3569,-,All Island
12 April 2019 01:00,3545,-,All Island
12 April 2019 01:15,3503,-,All Island
12 April 2019 01:30,3457,-,All Island
12 April 2019 01:45,3418,-,All Island
12 April 2019 02:00,3395,-,All Island
12 April 2019 02:15,3383,-,All Island
12 April 2019 02:30,3358,-,All Island
12 April 2019 02:45,3327,-,All Island
12 April 2019 03:00,3293,-,All Island
12 April 2019 03:15,3289,-,All Island
12 April 2019 03:30,3266,-,All Island
12 April 2019 03:45,3260,-,All Island
12 April 2019 04:00,3258,-,All Island
12 April 2019 04:15,3248,-,All Island
12 April 2019 04:30,3249,-,All Island
12 April 2019 04:45,3274,-,All Island
12 April 2019 05:00,3300,-,All Island
12 April 2019 05:15,3362,-,All Island
12 April 2019 05:30,3393,-,All Island
12 April 2019 05:45,3461,-,All Island
12 April 2019 06:00,3606,-,All Island
12 April 2019 06:15,3773,-,All Island
12 April 2019 06:30,3842,-,All Island
12 April 2019 06:45,3976,-,All Island
12 April 2019 07:00,4160,-,All Island
12 April 2019 07:15,4451,-,All Island
12 April 2019 07:30,4615,-,All Island
12 April 2019 07:45,4775,-,All Island
12 April 2019 08:00,4885,-,All Island
12 April 2019 08:15,4995,-,All Island
12 April 2019 08:30,5028,-,All Island
12 April 2019 08:45,5034,-,All Island
12 April 2019 09:00,5049,-,All Island
12 April 2019 09:15,5067,-,All Island
12 April 2019 09:30,5102,-,All Island
12 April 2019 09:45,5095,-,All Island
12 April 2019 10:00,5051,-,All Island
12 April 2019 10:15,5011,-,All Island
12 April 2019 10:30,5011,-,All Island
12 April 2019 10:45,5040,-,All Island
12 April 2019 11:00,5030,-,All Island
12 April 2019 11:15,5065,-,All Island
12 April 2019 11:30,5056,-,All Island
12 April 2019 11:45,5031,-,All Island
12 April 2019 12:00,4999,-,All Island
12 April 2019 12:15,5011,-,All Island
12 April 2019 12:30,4984,-,All Island
12 April 2019 12:45,4987,-,All Island
12 April 2019 13:00,4958,-,All Island
12 April 2019 13:15,4885,-,All Island
12 April 2019 13:30,4820,-,All Island
12 April 2019 13:45,4800,-,All Island
12 April 2019 14:00,4748,-,All Island
12 April 2019 14:15,4760,-,All Island
12 April 2019 14:30,4728,-,All Island
12 April 2019 14:45,4723,-,All Island
12 April 2019 15:00,4718,-,All Island
12 April 2019 15:15,4734,-,All Island
12 April 2019 15:30,4752,-,All Island
12 April 2019 15:45,4740,-,All Island
12 April 2019 16:00,4720,-,All Island
12 April 2019 16:15,4769,-,All Island
12 April 2019 16:30,4798,-,All Island
12 April 2019 16:45,4813,-,All Island
12 April 2019 17:00,4874,-,All Island
12 April 2019 17:15,4920,-,All Island
12 April 2019 17:30,4962,-,All Island
12 April 2019 17:45,4935,-,All Island
12 April 2019 18:00,4945,-,All Island
12 April 2019 18:15,4904,-,All Island
12 April 2019 18:30,4863,-,All Island
12 April 2019 18:45,4846,-,All Island
12 April 2019 19:00,4799,-,All Island
12 April 2019 19:15,4765,-,All Island
12 April 2019 19:30,4739,-,All Island
12 April 2019 19:45,4695,-,All Island
12 April 2019 20:00,4660,-,All Island
12 April 2019 20:15,4686,-,All Island
12 April 2019 20:30,4765,-,All Island
12 April 2019 20:45,4853,-,All Island
12 April 2019 21:00,4836,-,All Island
12 April 2019 21:15,4776,-,All Island
12 April 2019 21:30,4697,-,All Island
12 April 2019 21:45,4583,-,All Island
12 April 2019 22:00,4481,-,All Island
12 April 2019 22:15,4367,-,All Island
12 April 2019 22:30,4285,-,All Island
12 April 2019 22:45,4199,-,All Island
12 April 2019 23:00,4077,-,All Island
12 April 2019 23:15,3977,-,All Island
12 April 2019 23:30,3868,-,All Island
12 April 2019 23:45,3747,-,All Island
13 April 2019 00:00,3683,-,All Island
13 April 2019 00:15,3682,-,All Island
13 April 2019 00:30,3619,-,All Island
13 April 2019 00:45,3558,-,All Island
13 April 2019 01:00,3485,-,All Island
13 April 2019 01:15,3425,-,All Island
13 April 2019 01:30,3381,-,All Island
13 April 2019 01:45,3356,-,All Island
13 April 2019 02:00,3333,-,All Island
13 April 2019 02:15,3328,-,All Island
13 April 2019 02:30,3278,-,All Island
13 April 2019 02:45,3252,-,All Island
13 April 2019 03:00,3225,-,All Island
13 April 2019 03:15,3182,-,All Island
13 April 2019 03:30,3157,-,All Island
13 April 2019 03:45,3164,-,All Island
13 April 2019 04:00,3160,-,All Island
13 April 2019 04:15,3175,-,All Island
13 April 2019 04:30,3150,-,All Island
13 April 2019 04:45,3159,-,All Island
13 April 2019 05:00,3166,-,All Island
13 April 2019 05:15,3194,-,All Island
13 April 2019 05:30,3182,-,All Island
13 April 2019 05:45,3173,-,All Island
13 April 2019 06:00,3245,-,All Island
13 April 2019 06:15,3295,-,All Island
13 April 2019 06:30,3308,-,All Island
13 April 2019 06:45,3351,-,All Island
13 April 2019 07:00,3441,-,All Island
13 April 2019 07:15,3581,-,All Island
13 April 2019 07:30,3663,-,All Island
13 April 2019 07:45,3766,-,All Island
13 April 2019 08:00,3905,-,All Island
13 April 2019 08:15,4061,-,All Island
13 April 2019 08:30,4154,-,All Island
13 April 2019 08:45,4265,-,All Island
13 April 2019 09:00,4368,-,All Island
13 April 2019 09:15,4429,-,All Island
13 April 2019 09:30,4474,-,All Island
13 April 2019 09:45,4516,-,All Island
13 April 2019 10:00,4534,-,All Island
13 April 2019 10:15,4583,-,All Island
13 April 2019 10:30,4577,-,All Island
13 April 2019 10:45,4578,-,All Island
13 April 2019 11:00,4559,-,All Island
13 April 2019 11:15,4583,-,All Island
13 April 2019 11:30,4578,-,All Island
13 April 2019 11:45,4561,-,All Island
13 April 2019 12:00,4545,-,All Island
13 April 2019 12:15,4548,-,All Island
13 April 2019 12:30,4503,-,All Island
13 April 2019 12:45,4507,-,All Island
13 April 2019 13:00,4497,-,All Island
13 April 2019 13:15,4470,-,All Island
13 April 2019 13:30,4424,-,All Island
13 April 2019 13:45,4372,-,All Island
13 April 2019 14:00,4332,-,All Island
13 April 2019 14:15,4311,-,All Island
13 April 2019 14:30,4274,-,All Island
13 April 2019 14:45,4250,-,All Island
13 April 2019 15:00,4238,-,All Island
13 April 2019 15:15,4244,-,All Island
13 April 2019 15:30,4228,-,All Island
13 April 2019 15:45,4226,-,All Island
13 April 2019 16:00,4263,-,All Island
13 April 2019 16:15,4286,-,All Island
13 April 2019 16:30,4340,-,All Island
13 April 2019 16:45,4405,-,All Island
13 April 2019 17:00,4449,-,All Island
13 April 2019 17:15,4549,-,All Island
13 April 2019 17:30,4600,-,All Island
13 April 2019 17:45,4640,-,All Island
13 April 2019 18:00,4633,-,All Island
13 April 2019 18:15,4611,-,All Island
13 April 2019 18:30,4601,-,All Island
13 April 2019 18:45,4605,-,All Island
13 April 2019 19:00,4588,-,All Island
13 April 2019 19:15,4556,-,All Island
13 April 2019 19:30,4532,-,All Island
13 April 2019 19:45,4521,-,All Island
13 April 2019 20:00,4494,-,All Island
13 April 2019 20:15,4498,-,All Island
13 April 2019 20:30,4544,-,All Island
13 April 2019 20:45,4574,-,All Island
13 April 2019 21:00,4526,-,All Island
13 April 2019 21:15,4475,-,All Island
13 April 2019 21:30,4399,-,All Island
13 April 2019 21:45,4322,-,All Island
13 April 2019 22:00,4233,-,All Island
13 April 2019 22:15,4131,-,All Island
13 April 2019 22:30,4017,-,All Island
13 April 2019 22:45,3909,-,All Island
13 April 2019 23:00,3824,-,All Island
13 April 2019 23:15,3759,-,All Island
13 April 2019 23:30,3660,-,All Island
13 April 2019 23:45,3588,-,All Island
14 April 2019 00:00,3554,-,All Island
14 April 2019 00:15,3567,-,All Island
14 April 2019 00:30,3522,-,All Island
14 April 2019 00:45,3473,-,All Island
14 April 2019 01:00,3414,-,All Island
14 April 2019 01:15,3359,-,All Island
14 April 2019 01:30,3331,-,All Island
14 April 2019 01:45,3278,-,All Island
14 April 2019 02:00,3243,-,All Island
14 April 2019 02:15,3233,-,All Island
14 April 2019 02:30,3189,-,All Island
14 April 2019 02:45,3158,-,All Island
14 April 2019 03:00,3119,-,All Island
14 April 2019 03:15,3102,-,All Island
14 April 2019 03:30,3063,-,All Island
14 April 2019 03:45,3044,-,All Island
14 April 2019 04:00,3041,-,All Island
14 April 2019 04:15,3038,-,All Island
14 April 2019 04:30,3033,-,All Island
14 April 2019 04:45,3030,-,All Island
14 April 2019 05:00,3029,-,All Island
14 April 2019 05:15,3039,-,All Island
14 April 2019 05:30,3050,-,All Island
14 April 2019 05:45,3054,-,All Island
14 April 2019 06:00,3102,-,All Island
14 April 2019 06:15,3127,-,All Island
14 April 2019 06:30,3115,-,All Island
14 April 2019 06:45,3135,-,All Island
14 April 2019 07:00,3162,-,All Island
14 April 2019 07:15,3256,-,All Island
14 April 2019 07:30,3303,-,All Island
14 April 2019 07:45,3369,-,All Island
14 April 2019 08:00,3482,-,All Island
14 April 2019 08:15,3599,-,All Island
14 April 2019 08:30,3695,-,All Island
14 April 2019 08:45,3799,-,All Island
14 April 2019 09:00,3879,-,All Island
14 April 2019 09:15,3961,-,All Island
14 April 2019 09:30,4045,-,All Island
14 April 2019 09:45,4108,-,All Island
14 April 2019 10:00,4190,-,All Island
14 April 2019 10:15,4292,-,All Island
14 April 2019 10:30,4343,-,All Island
14 April 2019 10:45,4397,-,All Island
14 April 2019 11:00,4446,-,All Island
14 April 2019 11:15,4477,-,All Island
14 April 2019 11:30,4489,-,All Island
14 April 2019 11:45,4535,-,All Island
14 April 2019 12:00,4580,-,All Island
14 April 2019 12:15,4629,-,All Island
14 April 2019 12:30,4649,-,All Island
14 April 2019 12:45,4663,-,All Island
14 April 2019 13:00,4694,-,All Island
14 April 2019 13:15,4689,-,All Island
14 April 2019 13:30,4653,-,All Island
14 April 2019 13:45,4615,-,All Island
14 April 2019 14:00,4576,-,All Island
14 April 2019 14:15,4539,-,All Island
14 April 2019 14:30,4491,-,All Island
14 April 2019 14:45,4444,-,All Island
14 April 2019 15:00,4438,-,All Island
14 April 2019 15:15,4424,-,All Island
14 April 2019 15:30,4408,-,All Island
14 April 2019 15:45,4415,-,All Island
14 April 2019 16:00,4430,-,All Island
14 April 2019 16:15,4494,-,All Island
14 April 2019 16:30,4511,-,All Island
14 April 2019 16:45,4523,-,All Island
14 April 2019 17:00,4580,-,All Island
14 April 2019 17:15,4612,-,All Island
14 April 2019 17:30,4649,-,All Island
14 April 2019 17:45,4676,-,All Island
14 April 2019 18:00,4675,-,All Island
14 April 2019 18:15,4639,-,All Island
14 April 2019 18:30,4629,-,All Island
14 April 2019 18:45,4601,-,All Island
14 April 2019 19:00,4581,-,All Island
14 April 2019 19:15,4541,-,All Island
14 April 2019 19:30,4464,-,All Island
14 April 2019 19:45,4479,-,All Island
14 April 2019 20:00,4513,-,All Island
14 April 2019 20:15,4550,-,All Island
14 April 2019 20:30,4595,-,All Island
14 April 2019 20:45,4640,-,All Island
14 April 2019 21:00,4647,-,All Island
14 April 2019 21:15,4572,-,All Island
14 April 2019 21:30,4495,-,All Island
14 April 2019 21:45,4345,-,All Island
14 April 2019 22:00,4269,-,All Island
14 April 2019 22:15,4185,-,All Island
14 April 2019 22:30,4069,-,All Island
14 April 2019 22:45,3936,-,All Island
14 April 2019 23:00,3835,-,All Island
14 April 2019 23:15,3737,-,All Island
14 April 2019 23:30,3614,-,All Island
14 April 2019 23:45,3548,-,All Island
15 April 2019 00:00,3515,-,All Island
15 April 2019 00:15,3534,-,All Island
15 April 2019 00:30,3462,-,All Island
15 April 2019 00:45,3403,-,All Island
15 April 2019 01:00,3358,-,All Island
15 April 2019 01:15,3337,-,All Island
15 April 2019 01:30,3306,-,All Island
15 April 2019 01:45,3258,-,All Island
15 April 2019 02:00,3229,-,All Island
15 April 2019 02:15,3222,-,All Island
15 April 2019 02:30,3190,-,All Island
15 April 2019 02:45,3152,-,All Island
15 April 2019 03:00,3143,-,All Island
15 April 2019 03:15,3129,-,All Island
15 April 2019 03:30,3119,-,All Island
15 April 2019 03:45,3114,-,All Island
15 April 2019 04:00,3117,-,All Island
15 April 2019 04:15,3125,-,All Island
15 April 2019 04:30,3119,-,All Island
15 April 2019 04:45,3138,-,All Island
15 April 2019 05:00,3169,-,All Island
15 April 2019 05:15,3220,-,All Island
15 April 2019 05:30,3253,-,All Island
15 April 2019 05:45,3320,-,All Island
15 April 2019 06:00,3451,-,All Island
15 April 2019 06:15,3619,-,All Island
15 April 2019 06:30,3698,-,All Island
15 April 2019 06:45,3824,-,All Island
15 April 2019 07:00,3982,-,All Island
15 April 2019 07:15,4221,-,All Island
15 April 2019 07:30,4362,-,All Island
15 April 2019 07:45,4522,-,All Island
15 April 2019 08:00,4714,-,All Island
15 April 2019 08:15,4897,-,All Island
15 April 2019 08:30,5004,-,All Island
15 April 2019 08:45,5119,-,All Island
15 April 2019 09:00,5189,-,All Island
15 April 2019 09:15,5278,-,All Island
15 April 2019 09:30,5313,-,All Island
15 April 2019 09:45,5353,-,All Island
15 April 2019 10:00,5350,-,All Island
15 April 2019 10:15,5373,-,All Island
15 April 2019 10:30,5408,-,All Island
15 April 2019 10:45,5430,-,All Island
15 April 2019 11:00,5440,-,All Island
15 April 2019 11:15,5488,-,All Island
15 April 2019 11:30,5481,-,All Island
15 April 2019 11:45,5501,-,All Island
